codigo;codigo_cliente
10200407;13394
10230009;13394
10274041;13394
10274043;13394
10274052;13394
10400421;13394
10450077;13394
10450079;13394
10450080;13394
10450084;13394
13621230;13394
21090120;13394
23130646;13394
29000499;13394
29000500;13394
29000507;13394
29000521;13394
29000522;13394
29000538;13394
29000540;13394
29000549;13394
10000003;13448
10000049;13448
10000050;13448
10000100;13448
10005028;13448
10010151;13448
10010155;13448
10010156;13448
10010164;13448
10010167;13448
10010169;13448
10010171;13448
10011030;13448
10011119;13448
10011126;13448
10011127;13448
10041222;13448
10080048;13448
10080502;13448
10110222;13448
10120120;13448
10150243;13448
10160050;13448
10160051;13448
10160130;13448
10160136;13448
10160141;13448
10180070;13448
10182003;13448
10182005;13448
10190005;13448
10190010;13448
10190039;13448
10190551;13448
10222056;13448
10222057;13448
10230001;13448
10230009;13448
10230040;13448
10230071;13448
10230924;13448
10231160;13448
10231161;13448
10231175;13448
10231179;13448
10231180;13448
10231185;13448
10231198;13448
10250330;13448
10251240;13448
10251241;13448
10251242;13448
10251244;13448
10251246;13448
10251247;13448
10251248;13448
10251249;13448
10251250;13448
10251251;13448
10251252;13448
10251253;13448
10251254;13448
10251255;13448
10251256;13448
10251257;13448
10251258;13448
10274030;13448
10274032;13448
10274041;13448
10274044;13448
10274050;13448
10274052;13448
10278626;13448
10400421;13448
10404004;13448
10450069;13448
10450084;13448
10450099;13448
10450171;13448
10450218;13448
10450233;13448
10450235;13448
10450367;13448
10450437;13448
10450480;13448
10450481;13448
10450482;13448
10450483;13448
10450801;13448
10610001;13448
10680004;13448
10680005;13448
10680023;13448
10861030;13448
10861289;13448
10861400;13448
10861422;13448
10861423;13448
10861424;13448
10861430;13448
10861460;13448
10861470;13448
10861471;13448
10861480;13448
10861482;13448
10861673;13448
10861691;13448
10861698;13448
10861775;13448
10861873;13448
10861900;13448
10861902;13448
10861903;13448
10861904;13448
10861906;13448
10861915;13448
10861916;13448
10866220;13448
12370014;13448
12470338;13448
12610020;13448
12613000;13448
12613015;13448
13320100;13448
13320125;13448
13621201;13448
13621230;13448
13890055;13448
13890780;13448
14040182;13448
20100002;13448
21090120;13448
23131160;13448
29000484;13448
29000486;13448
29000491;13448
29000494;13448
29000498;13448
29000499;13448
29000501;13448
29000507;13448
29000510;13448
29000515;13448
29000517;13448
29000519;13448
29000520;13448
29000521;13448
29000522;13448
29000524;13448
29000530;13448
29000538;13448
29000540;13448
29000541;13448
29000545;13448
29000549;13448
29000553;13448
29000554;13448
29000557;13448
10030600;13451
10030601;13451
10030602;13451
10030603;13451
10030610;13451
10080005;13451
10080033;13451
10120111;13451
10251109;13451
10251116;13451
10251126;13451
10251333;13451
10270021;13451
10279020;13451
10371621;13451
10450014;13451
10450136;13451
10450365;13451
10450366;13451
10866220;13451
12611000;13451
12611010;13451
13220059;13451
29000527;13451
29000540;13451
10000003;13460
10000004;13460
10011030;13460
10080040;13460
10120120;13460
10160050;13460
10160141;13460
10182003;13460
10190550;13460
10222056;13460
10230009;13460
10230019;13460
10230071;13460
10230924;13460
10320001;13460
10450099;13460
10450159;13460
13621230;13460
29000517;13460
29000520;13460
29000522;13460
29000529;13460
10000003;13471
10010150;13471
10030081;13471
10041004;13471
10041222;13471
10050327;13471
10080040;13471
10080045;13471
10080048;13471
10080270;13471
10080280;13471
10080502;13471
10160002;13471
10160051;13471
10160130;13471
10160135;13471
10180205;13471
10222056;13471
10230008;13471
10230009;13471
10230044;13471
10235021;13471
10235030;13471
10250004;13471
10251240;13471
10251248;13471
10251250;13471
10251254;13471
10270088;13471
10270089;13471
10270090;13471
10274043;13471
10274044;13471
10274050;13471
10274052;13471
10450118;13471
10450233;13471
10450234;13471
10450237;13471
10450254;13471
10450258;13471
10450267;13471
10450437;13471
10450457;13471
10450476;13471
10451153;13471
10860012;13471
10861900;13471
10861902;13471
10861903;13471
10861905;13471
10862666;13471
10866243;13471
12431000;13471
12431001;13471
12470307;13471
12470338;13471
12610051;13471
13131010;13471
13320151;13471
13320152;13471
13500080;13471
13500200;13471
13500201;13471
13501004;13471
14010050;13471
19000384;13471
21090120;13471
29000507;13471
29000521;13471
29000522;13471
29000554;13471
10000003;13498
10000100;13498
10011126;13498
10011132;13498
10011156;13498
10080040;13498
10080048;13498
10160023;13498
10160026;13498
10222056;13498
10222057;13498
10230009;13498
10230040;13498
10274043;13498
10450233;13498
10450235;13498
10451002;13498
10861000;13498
10861010;13498
12610021;13498
13320100;13498
13850005;13498
23130646;13498
29000481;13498
29000501;13498
29000522;13498
29000531;13498
29000538;13498
29000540;13498
29000549;13498
29000559;13498
10450024;13541
10450077;13541
10450080;13541
10450084;13541
10450140;13541
10450141;13541
10450144;13541
10450363;13541
10450366;13541
10866220;13541
12430500;13541
10010151;13545
10010152;13545
10010165;13545
10041006;13545
10041222;13545
10080041;13545
10120115;13545
10160050;13545
10160141;13545
10182003;13545
10230001;13545
10230008;13545
10230009;13545
10230019;13545
10230020;13545
10230071;13545
10230924;13545
1027002501;13545
10274032;13545
10274035;13545
10274041;13545
10274044;13545
10274050;13545
10450151;13545
10451150;13545
10866220;13545
10866233;13545
10866240;13545
10866243;13545
12470343;13545
12611050;13545
13320100;13545
13621230;13545
21090120;13545
23131160;13545
29000481;13545
29000513;13545
29000517;13545
29000519;13545
29000520;13545
29000521;13545
29000522;13545
29000524;13545
29000526;13545
29000527;13545
29000529;13545
29000540;13545
29000549;13545
10010064;13548
10010146;13548
10010150;13548
10010151;13548
10010152;13548
10010160;13548
10010164;13548
10010165;13548
10010167;13548
10010169;13548
10010174;13548
10020110;13548
10120120;13548
10120137;13548
10160133;13548
10190235;13548
10270118;13548
10320001;13548
10450233;13548
10450234;13548
10450235;13548
10450349;13548
10450363;13548
10450364;13548
10450366;13548
10450368;13548
10450369;13548
10450372;13548
10450437;13548
10861000;13548
12431001;13548
12470330;13548
12470331;13548
12470332;13548
12470338;13548
12470339;13548
12480251;13548
12613076;13548
13320100;13548
13621230;13548
13860098;13548
13860099;13548
10000003;13594
10010064;13594
10010099;13594
10010150;13594
10010151;13594
10010152;13594
10010164;13594
10010165;13594
10010167;13594
10010169;13594
10010171;13594
10010172;13594
10011030;13594
10041004;13594
10041005;13594
10080040;13594
10080041;13594
10080048;13594
10080270;13594
10080280;13594
10160050;13594
10160051;13594
10160133;13594
10160136;13594
10160140;13594
10160141;13594
10182004;13594
10222056;13594
10222057;13594
10230001;13594
10230008;13594
10230009;13594
10230015;13594
10230016;13594
10274044;13594
10278505;13594
10278510;13594
10278510;13594
10278531;13594
10278532;13594
10278533;13594
10278535;13594
10278550;13594
10278601;13594
10278626;13594
10278627;13594
10279020;13594
10320001;13594
10400421;13594
10450077;13594
10450218;13594
10450224;13594
10450233;13594
10450235;13594
10450237;13594
10450258;13594
10450349;13594
10450350;13594
10450425;13594
10450430;13594
10450437;13594
10450440;13594
10450801;13594
10451162;13594
10861000;13594
10861010;13594
10861020;13594
10861026;13594
10861030;13594
10861040;13594
10861045;13594
10862020;13594
10862050;13594
10862080;13594
10866240;13594
12430500;13594
12431000;13594
12613000;13594
12613005;13594
12613010;13594
12613015;13594
13320100;13594
13320129;13594
13500001;13594
13500002;13594
13500030;13594
13500050;13594
13500074;13594
13500762;13594
13507066;13594
13621230;13594
14010055;13594
19000031;13594
29000513;13594
29000517;13594
29000518;13594
29000519;13594
29000520;13594
29000521;13594
29000522;13594
29000524;13594
10120120;13605
10230008;13675
10860102;13675
13621230;13675
10000003;13678
10010155;13678
10010156;13678
10010171;13678
10080040;13678
10080041;13678
10120120;13678
10230001;13678
10230009;13678
10230044;13678
10450099;13678
12150021;13678
12470614;13678
13320100;13678
13320125;13678
13621230;13678
14040156;13678
19000348;13678
23131160;13678
29000481;13678
29000515;13678
29000521;13678
29000522;13678
10000003;13759
10000045;13759
10000048;13759
10005024;13759
10010100;13759
10010103;13759
10010104;13759
10010115;13759
10010155;13759
10011030;13759
10080040;13759
10120120;13759
10160140;13759
10180160;13759
10180161;13759
10180185;13759
10182003;13759
10200149;13759
10200407;13759
10222050;13759
10222055;13759
10222056;13759
10222057;13759
10230001;13759
10230008;13759
10230009;13759
10230016;13759
10230020;13759
10230044;13759
10230924;13759
10231222;13759
10235021;13759
10235030;13759
10270089;13759
10270090;13759
10274050;13759
10320001;13759
10370505;13759
10400310;13759
10450079;13759
10450099;13759
10450119;13759
10450144;13759
10450145;13759
10450147;13759
10450149;13759
10450169;13759
10450215;13759
10450233;13759
10450258;13759
10450349;13759
10450482;13759
10450483;13759
10451131;13759
10451133;13759
10451142;13759
10451143;13759
10451144;13759
10451150;13759
10451153;13759
10451158;13759
10451161;13759
10861000;13759
10861010;13759
10861020;13759
10861030;13759
10861040;13759
10861045;13759
12470030;13759
12470031;13759
12470032;13759
12470033;13759
12540001;13759
12541004;13759
12541012;13759
13320100;13759
13320129;13759
13320152;13759
13500001;13759
13500002;13759
13500030;13759
13500040;13759
13500050;13759
13500060;13759
13500065;13759
13500070;13759
13500071;13759
13500080;13759
13500081;13759
13500083;13759
13500637;13759
13500666;13759
13500740;13759
13500762;13759
13501004;13759
13507066;13759
13621230;13759
13625005;13759
13625006;13759
13850065;13759
13870690;13759
19000032;13759
19000380;13759
19000381;13759
19000382;13759
19000383;13759
19000384;13759
19000385;13759
19000387;13759
19000390;13759
19000391;13759
19000394;13759
19000395;13759
19000397;13759
19000416;13759
19000429;13759
29000515;13759
29000516;13759
29000570;13759
10000003;13772
10000100;13772
10010155;13772
10010156;13772
10010158;13772
10010174;13772
10030198;13772
10041005;13772
10080108;13772
10080112;13772
10080270;13772
10080280;13772
10110222;13772
10120111;13772
10120120;13772
10160002;13772
10160050;13772
10160130;13772
10160135;13772
10160136;13772
10190040;13772
10200407;13772
10230001;13772
10230008;13772
10230009;13772
1027002505;13772
10270500;13772
10270502;13772
10274044;13772
10274052;13772
10279020;13772
10450049;13772
10450073;13772
10450102;13772
10450224;13772
10450233;13772
10450349;13772
10450372;13772
10861000;13772
10861010;13772
10861020;13772
10861030;13772
10866220;13772
10866233;13772
12430500;13772
12431001;13772
29000481;13772
29000501;13772
29000505;13772
29000517;13772
29000520;13772
29000526;13772
29000527;13772
29000539;13772
29000549;13772
10000039;13779
10000040;13779
10000044;13779
10000046;13779
10000003;13783
10010099;13783
10120120;13783
10222056;13783
10279020;13783
10866220;13783
29000515;13783
10000003;13786
10005000;13786
10005001;13786
10005028;13786
10011030;13786
10030198;13786
10041004;13786
10041005;13786
10050101;13786
10080270;13786
10080280;13786
10120120;13786
10160140;13786
10182003;13786
10200129;13786
10200405;13786
10222050;13786
10222056;13786
10230009;13786
10230016;13786
10230040;13786
10230924;13786
10320001;13786
10400421;13786
10404004;13786
10450151;13786
10450233;13786
10450235;13786
10450457;13786
10680004;13786
10861040;13786
10866220;13786
13320100;13786
13500200;13786
13500201;13786
13621230;13786
13890055;13786
13890245;13786
14040142;13786
14040182;13786
19000482;13786
21090120;13786
29000484;13786
29000490;13786
29000492;13786
29000513;13786
29000515;13786
29000517;13786
29000519;13786
29000520;13786
29000524;13786
29000527;13786
29000538;13786
29000553;13786
10000003;13795
10010139;13795
10010151;13795
10010156;13795
10010157;13795
10010158;13795
10010171;13795
10080005;13795
10080033;13795
10080040;13795
10080041;13795
10080049;13795
10080050;13795
10080108;13795
10080203;13795
10080502;13795
10120111;13795
10120137;13795
10150229;13795
10160050;13795
10160051;13795
10161113;13795
10161115;13795
10222055;13795
10222056;13795
10230001;13795
10230008;13795
10230009;13795
10235021;13795
10235030;13795
10235033;13795
10251195;13795
10270023;13795
1027002505;13795
10272050;13795
10272060;13795
10272067;13795
10272081;13795
10278626;13795
10278627;13795
10279020;13795
10320001;13795
10450098;13795
10450101;13795
10450152;13795
10450159;13795
10450218;13795
10450237;13795
10450258;13795
10450267;13795
10450363;13795
10450369;13795
10450371;13795
10450437;13795
10450477;13795
10451161;13795
10860100;13795
10861000;13795
10861010;13795
10861030;13795
10861040;13795
10861045;13795
10862040;13795
10862046;13795
10862050;13795
10862071;13795
10862666;13795
10866220;13795
10866240;13795
12430052;13795
12613015;13795
13500001;13795
13500002;13795
13500030;13795
13500040;13795
13500050;13795
13500060;13795
13500070;13795
13500071;13795
13500080;13795
13500081;13795
13500083;13795
13500103;13795
13500200;13795
13500201;13795
13500666;13795
13620501;13795
13620550;13795
13620570;13795
13620571;13795
13620580;13795
13850004;13795
13860206;13795
19000032;13795
19000297;13795
29000521;13795
29000522;13795
29000523;13795
29000549;13795
10011030;13816
10080041;13816
10120120;13816
10160050;13816
10160051;13816
13621230;13816
10120120;13820
10230008;13820
10230009;13820
10230071;13820
13621230;13820
10080270;13838
10080280;13838
10080502;13838
10120115;13838
10120137;13838
10160140;13838
10230009;13838
10230924;13838
10274041;13838
12610020;13838
12610051;13838
13320100;13838
13850044;13838
13855104;13838
23131160;13838
29000484;13838
29000492;13838
29000495;13838
29000503;13838
29000507;13838
29000508;13838
29000509;13838
29000510;13838
29000513;13838
29000515;13838
29000516;13838
29000521;13838
29000523;13838
29000531;13838
29000540;13838
29000542;13838
29000543;13838
29000549;13838
29000554;13838
10011043;13844
10030198;13844
10050101;13844
10080040;13844
10080270;13844
10080280;13844
10230071;13844
10270219;13844
10270220;13844
10450081;13844
10450138;13844
10450363;13844
10866220;13844
13320151;13844
13320152;13844
14040182;13844
29000481;13844
29000499;13844
29000501;13844
29000508;13844
29000515;13844
29000517;13844
29000518;13844
29000519;13844
29000520;13844
29000529;13844
29000540;13844
10080270;13855
10110195;13855
10120120;13855
10160140;13855
10200410;13855
10222056;13855
10230009;13855
10230924;13855
10250200;13855
10250201;13855
10270219;13855
10270220;13855
10274041;13855
10274044;13855
10274050;13855
10279020;13855
10320001;13855
10450058;13855
10450068;13855
10450069;13855
10450070;13855
10450073;13855
10450074;13855
10450077;13855
10450079;13855
10450080;13855
10450084;13855
10450140;13855
10450142;13855
10450144;13855
10450169;13855
10450216;13855
10450224;13855
10450233;13855
10450237;13855
10450373;13855
10450430;13855
10450440;13855
10860012;13855
10860027;13855
10861000;13855
10861010;13855
10866220;13855
10866240;13855
12430500;13855
12431001;13855
12470330;13855
12470331;13855
12470338;13855
12610021;13855
13850001;13855
13850003;13855
19000032;13855
10000003;13865
10010116;13865
10010150;13865
10010155;13865
10010165;13865
10080005;13865
10250025;13865
10251195;13865
10270219;13865
10450071;13865
10450159;13865
10450367;13865
11400025;13865
12430500;13865
12431000;13865
13850001;13865
29000507;13865
29000513;13865
29000522;13865
29000523;13865
29000534;13865
29000543;13865
29000545;13865
29000548;13865
29000569;13865
10000003;13873
10010155;13873
10080048;13873
10080108;13873
10080502;13873
10120120;13873
10230001;13873
10230008;13873
10230009;13873
10230015;13873
10230016;13873
10230043;13873
10230924;13873
10235189;13873
10450049;13873
10450151;13873
10450154;13873
10450155;13873
10450233;13873
10450235;13873
10450237;13873
10450368;13873
10450437;13873
13320100;13873
13850020;13873
29000503;13873
29000522;13873
10000100;13887
10006025;13887
10010139;13887
10010158;13887
10010171;13887
10010280;13887
10011030;13887
10011119;13887
10011126;13887
10011127;13887
10041004;13887
10041005;13887
10041222;13887
10050101;13887
10080041;13887
10080048;13887
10080108;13887
10080110;13887
10080178;13887
10110222;13887
10110223;13887
10160050;13887
10160051;13887
10160055;13887
10190040;13887
10190063;13887
10190529;13887
10190551;13887
10222055;13887
10222056;13887
10230001;13887
10230009;13887
10230016;13887
10230020;13887
10230040;13887
10230044;13887
10230071;13887
10251195;13887
1027002505;13887
10270220;13887
10274043;13887
10274044;13887
10274050;13887
10278626;13887
10278627;13887
10370452;13887
10370505;13887
10400421;13887
10450099;13887
10450101;13887
10450157;13887
10451133;13887
10860102;13887
10861000;13887
10861010;13887
10861020;13887
10861026;13887
10861030;13887
10861040;13887
10861045;13887
10861060;13887
10861400;13887
10861423;13887
10861430;13887
10861460;13887
10861470;13887
10861480;13887
10862050;13887
10866220;13887
12370014;13887
12370048;13887
12370092;13887
12370093;13887
12380001;13887
12430501;13887
12470042;13887
12470338;13887
12470613;13887
12540001;13887
12541000;13887
12541004;13887
12613000;13887
12613005;13887
12613010;13887
12613015;13887
13320100;13887
13500001;13887
13500030;13887
13500200;13887
13500201;13887
13622200;13887
14040156;13887
19000032;13887
19000211;13887
19000380;13887
19000383;13887
19000385;13887
19000388;13887
29000481;13887
29000522;13887
29000526;13887
29000527;13887
29000529;13887
10005000;13924
10005001;13924
10041006;13924
10080040;13924
10080041;13924
10182003;13924
10230071;13924
10450159;13924
13621230;13924
10000003;13926
10010155;13926
10011030;13926
10160050;13926
10160140;13926
10230001;13926
10230009;13926
10230071;13926
10230924;13926
10010151;13944
10010155;13944
10011030;13944
10080040;13944
10110223;13944
10120120;13944
10160050;13944
10160141;13944
10230009;13944
10230071;13944
10450069;13944
10450105;13944
10866220;13944
12540001;13944
13621230;13944
13850001;13944
13850003;13944
29000481;13944
29000549;13944
13850001;13945
13850003;13945
29000570;13945
10000003;13954
10080040;13954
10230009;13954
10230016;13954
13850001;13954
13850060;13954
29000522;13954
10011030;13965
10080040;13965
10222056;13965
10230001;13965
10230009;13965
10274030;13965
10274032;13965
10274041;13965
10274043;13965
10274044;13965
10274052;13965
10450215;13965
10451162;13965
10861020;13965
10866220;13965
13621230;13965
13850001;13965
13850005;13965
13850020;13965
13850065;13965
29000549;13965
10120120;13965
10230001;13965
10230008;13965
10230009;13965
10230922;13965
10080040;13995
10080270;13995
10160133;13995
10160141;13995
10182003;13995
10230001;13995
10230009;13995
29000522;13995
29000526;13995
29000527;13995
29000528;13995
29000529;13995
10010156;13997
10120120;13997
10182003;13997
10222056;13997
10230001;13997
10861000;13997
10861026;13997
10861045;13997
10861060;13997
10861401;13997
10861423;13997
10861480;13997
12613000;13997
12613005;13997
13500201;13997
29000522;13997
10000003;14003
10041004;14003
10041005;14003
10080040;14003
10080041;14003
10120120;14003
10222055;14003
10222056;14003
10230009;14003
10230016;14003
10230019;14003
10230020;14003
10230043;14003
10230044;14003
10274043;14003
10866220;14003
13621230;14003
19000031;14003
19000032;14003
10000037;14007
10000039;14007
10000040;14007
10000100;14007
10120480;14007
10120482;14007
10160141;14007
10180070;14007
10190010;14007
10190060;14007
10200128;14007
10222056;14007
10230040;14007
10250031;14007
10250200;14007
10250330;14007
10251195;14007
10251199;14007
10251203;14007
10251206;14007
10251207;14007
10251216;14007
10251217;14007
10251240;14007
10251241;14007
10251242;14007
10251244;14007
10251246;14007
10251247;14007
10251248;14007
10251250;14007
10251251;14007
10251252;14007
10251254;14007
10251255;14007
10251256;14007
10251257;14007
10251258;14007
10272730;14007
10404004;14007
10450119;14007
10450140;14007
10450141;14007
10450144;14007
10450169;14007
10450170;14007
10450457;14007
10680025;14007
10680033;14007
10680064;14007
10861000;14007
10861020;14007
10861040;14007
10861045;14007
10861060;14007
10861900;14007
10861912;14007
12501246;14007
12610015;14007
13230002;14007
13250055;14007
13320100;14007
13320151;14007
13500199;14007
13500200;14007
13500201;14007
13500266;14007
13500275;14007
13620560;14007
13620581;14007
13620591;14007
13620597;14007
13620598;14007
13621230;14007
13622200;14007
13870690;14007
13870692;14007
13870697;14007
14040020;14007
14040050;14007
14040071;14007
19000050;14007
19000298;14007
19000482;14007
29000485;14007
29000538;14007
10000003;14010
10010156;14010
10030604;14010
10080005;14010
10080108;14010
10080270;14010
10080280;14010
10080502;14010
10110222;14010
10110223;14010
10120120;14010
10120685;14010
10150215;14010
10150229;14010
10160050;14010
10182003;14010
10182005;14010
10222050;14010
10222055;14010
10222057;14010
10230001;14010
10230009;14010
10230016;14010
10230924;14010
10231080;14010
10270010;14010
10270011;14010
10270013;14010
10270015;14010
10270019;14010
10270025;14010
10270039;14010
10274036;14010
10279020;14010
10450049;14010
10450102;14010
10450104;14010
10450106;14010
10450141;14010
10450154;14010
10450235;14010
10450364;14010
10450368;14010
10450437;14010
10866220;14010
10866233;14010
12470044;14010
13500166;14010
13621230;14010
13850001;14010
13850022;14010
19000348;14010
29000481;14010
29000515;14010
29000522;14010
29000526;14010
29000527;14010
29000558;14010
10000003;14011
10400421;14011
13320127;14011
29000521;14011
29000522;14011
29000524;14011
10080114;14018
10080124;14018
10080502;14018
10231187;14018
10450366;14018
23130646;14018
29000517;14018
29000549;14018
10000003;14021
10230009;14021
10230924;14021
10404004;14021
12430501;14021
12611000;14021
12611010;14021
12611020;14021
13621230;14021
29000549;14021
10000100;14023
10011030;14023
10080040;14023
10080041;14023
10080203;14023
10080270;14023
10080280;14023
10160140;14023
10222056;14023
10222057;14023
10230008;14023
10230009;14023
10230044;14023
10251195;14023
10270219;14023
10270220;14023
10320001;14023
10404004;14023
10861000;14023
10861010;14023
10861020;14023
10861026;14023
10861030;14023
10861045;14023
10861060;14023
12470032;14023
12613076;14023
13220011;14023
13230002;14023
13230003;14023
13320100;14023
14040182;14023
19000031;14023
19000032;14023
19000348;14023
29000522;14023
10000047;14028
10000048;14028
10010155;14028
10010156;14028
10011030;14028
10011037;14028
10041006;14028
10050101;14028
10080040;14028
10080041;14028
10080270;14028
10080280;14028
10080502;14028
10110223;14028
10120111;14028
10120120;14028
10120121;14028
10160050;14028
10160051;14028
10160140;14028
10182003;14028
10190533;14028
10200405;14028
10200406;14028
10200407;14028
10200408;14028
10230001;14028
10230008;14028
10230009;14028
10230040;14028
10230071;14028
10230924;14028
10231180;14028
10231185;14028
10231187;14028
10270219;14028
10400310;14028
10450405;14028
10610001;14028
10861000;14028
10861020;14028
10861030;14028
10861040;14028
10861045;14028
10866220;14028
10866230;14028
10866243;14028
12470044;14028
12500049;14028
12500067;14028
12610015;14028
12610020;14028
12610051;14028
12610500;14028
12610550;14028
12613000;14028
12613005;14028
12613010;14028
13320100;14028
13320151;14028
13320152;14028
13500001;14028
13500002;14028
13500030;14028
13500040;14028
13500050;14028
13500051;14028
13500053;14028
13500061;14028
13500065;14028
13500066;14028
13500070;14028
13500071;14028
13500080;14028
13500081;14028
13500085;14028
13500103;14028
13500160;14028
13500200;14028
13500565;14028
13500637;14028
13500662;14028
13500762;14028
13500765;14028
13501004;14028
13501005;14028
13501006;14028
13501007;14028
13501008;14028
13621230;14028
13850065;14028
13860225;14028
13860228;14028
13870690;14028
13890245;14028
21090120;14028
23131160;14028
29000481;14028
29000484;14028
29000491;14028
29000501;14028
29000502;14028
29000507;14028
29000508;14028
29000517;14028
29000520;14028
29000521;14028
29000522;14028
29000526;14028
29000527;14028
29000538;14028
29000540;14028
29000548;14028
29000549;14028
29000553;14028
29000561;14028
10000100;14029
10050101;14029
10080270;14029
10120120;14029
10182003;14029
10230040;14029
10230071;14029
10450073;14029
10680004;14029
10861000;14029
10861010;14029
10861045;14029
10861060;14029
13890245;14029
19000032;14029
29000481;14029
29000499;14029
29000520;14029
10120120;14045
10160141;14045
10230008;14045
29000522;14045
29000527;14045
10010152;14053
10010155;14053
10010156;14053
10010165;14053
10011043;14053
10011047;14053
10050101;14053
10080035;14053
10080270;14053
10080280;14053
10080502;14053
10120111;14053
10120120;14053
10150224;14053
10160050;14053
10160051;14053
10160140;14053
10160141;14053
10161090;14053
10182003;14053
10182005;14053
10230001;14053
10230008;14053
10230009;14053
10230071;14053
10230924;14053
10274035;14053
10450141;14053
10450218;14053
10450801;14053
12610500;14053
12610550;14053
13320126;14053
13320130;14053
13850001;14053
29000481;14053
29000499;14053
29000501;14053
29000513;14053
29000515;14053
29000517;14053
29000520;14053
29000522;14053
29000529;14053
29000531;14053
29000540;14053
29000549;14053
29000567;14053
10000003;14056
10000152;14056
10010147;14056
10010150;14056
10010151;14056
10010152;14056
10010155;14056
10010165;14056
10120120;14056
10120137;14056
10222056;14056
10230001;14056
10230008;14056
10230009;14056
10230009;14056
10230009;14056
10230019;14056
10235030;14056
10274043;14056
10274044;14056
10274050;14056
10278627;14056
10450237;14056
10450457;14056
10450476;14056
10450477;14056
10450482;14056
10450483;14056
10861000;14056
10861010;14056
10861045;14056
10866220;14056
13500001;14056
13500002;14056
13500040;14056
13500050;14056
13500060;14056
13500070;14056
13500071;14056
13500080;14056
13500200;14056
13500201;14056
13500762;14056
13850126;14056
21090120;14056
23131160;14056
29000513;14056
29000514;14056
29000554;14056
29000513;14056
29000514;14056
29000554;14056
10010155;14090
10080040;14090
10160139;14090
10222056;14090
10230009;14090
13320100;14090
13320129;14090
10000003;14095
10120120;14095
10160050;14095
10230001;14095
10230008;14095
10230009;14095
10230071;14095
10230922;14095
10230924;14095
10274032;14095
10274041;14095
10274043;14095
10274044;14095
10274050;14095
10274052;14095
13621230;14095
29000558;14095
10160050;14097
10860027;14097
29000522;14097
10010064;15014
10010164;15014
10010167;15014
10010169;15014
10011030;15014
10080040;15014
10080041;15014
10110223;15014
10160050;15014
10160051;15014
10160060;15014
10160141;15014
10170176;15014
10182003;15014
10190237;15014
10190551;15014
10200404;15014
10200405;15014
10222055;15014
10222056;15014
10222057;15014
10230008;15014
10230009;15014
10230020;15014
10230044;15014
10235033;15014
10250330;15014
10251195;15014
10270090;15014
10270118;15014
10270219;15014
10270220;15014
10272040;15014
10278627;15014
10278629;15014
10279020;15014
10320001;15014
10450074;15014
10450233;15014
10450235;15014
10450258;15014
10450267;15014
10450363;15014
10450373;15014
10450482;15014
10861000;15014
10861010;15014
10861020;15014
10861026;15014
10861060;15014
10862040;15014
12150021;15014
12150022;15014
12370014;15014
12613005;15014
13320074;15014
13320081;15014
13320100;15014
13320125;15014
13500001;15014
13500002;15014
13500030;15014
13500040;15014
13500050;15014
13500051;15014
13500060;15014
13500065;15014
13500066;15014
13500071;15014
13500081;15014
13500100;15014
13500101;15014
13500103;15014
13500565;15014
13500662;15014
13500666;15014
13500762;15014
13500765;15014
13501004;15014
13501005;15014
13501006;15014
13501007;15014
13501008;15014
13620855;15014
13621230;15014
13622202;15014
13870000;15014
13890018;15014
13890208;15014
13890214;15014
13890269;15014
13890277;15014
13890282;15014
13890844;15014
19000386;15014
19000390;15014
19000394;15014
19000395;15014
19000415;15014
29000481;15014
29000491;15014
29000531;15014
10011030;15020
10080041;15020
10080280;15020
10160140;15020
10160141;15020
10230009;15020
10230043;15020
10270219;15020
10270220;15020
10270760;15020
10270761;15020
10450058;15020
10450068;15020
10450069;15020
10450070;15020
10450071;15020
10450074;15020
12540001;15020
12610500;15020
12611000;15020
12611010;15020
12613000;15020
13621230;15020
20326456;15020
23131160;15020
29000481;15020
29000484;15020
29000490;15020
29000491;15020
29000494;15020
29000498;15020
29000499;15020
29000501;15020
29000503;15020
29000515;15020
29000516;15020
29000517;15020
29000518;15020
29000520;15020
29000521;15020
29000528;15020
29000531;15020
29000532;15020
29000538;15020
29000540;15020
29000541;15020
29000549;15020
29000558;15020
10230009;15022
10230020;15022
29000499;15022
29000520;15022
10080270;15024
10080280;15024
10120120;15024
10230009;15024
10230071;15024
13850065;15024
29000522;15024
10010155;15027
10010156;15027
10080040;15027
10161090;15027
10230001;15027
10230008;15027
10230009;15027
10230043;15027
10235189;15027
10235195;15027
10866220;15027
13621230;15027
14040162;15027
29000522;15027
10030198;15030
10120111;15030
10120120;15030
10230008;15030
10230009;15030
12480264;15030
13620855;15030
13621230;15030
29000481;15030
29000522;15030
29000524;15030
29000527;15030
29000528;15030
29000529;15030
29000549;15030
10000003;15100
10011030;15100
10020221;15100
10050101;15100
10120120;15100
10182004;15100
10222056;15100
10230071;15100
10320001;15100
10450077;15100
19000032;15100
10000003;15103
10011030;15103
10041006;15103
10080040;15103
10080041;15103
10080270;15103
10120120;15103
10160050;15103
10160051;15103
10230009;15103
10230924;15103
10251210;15103
10274041;15103
10274044;15103
10274050;15103
10274052;15103
10451031;15103
12540001;15103
12541004;15103
13320100;15103
13621230;15103
13850185;15103
29000522;15103
10000037;15127
10010150;15127
10010151;15127
10010152;15127
10010155;15127
10010165;15127
10010167;15127
